,date,author,visitors,post_tag,post_id,link,views
205,2023-11-23,Григорьева Людмила Григорьевна,9573,Пресс-релизы,317394,https://adindex.ru/news/releases/2023/11/22/317394.phtml?erid=2Vtzqxi769w,13017
206,2023-11-23,Андреева Анастасия Андреевна,12093,Digital,317423,https://adindex.ru/news/digital/2023/11/23/317423.phtml,14853
207,2023-11-23,Сидоров Антон Владимирович,9513,Digital,317420,https://adindex.ru/news/digital/2023/11/23/317420.phtml,13938
208,2023-11-23,Григорьева Людмила Григорьевна,4027,Пресс-релизы,317416,https://adindex.ru/news/releases/2023/11/23/317416.phtml?erid=%202VtzqxjJHCu,5089
209,2023-11-23,Борисова Ольга Борисовна,5478,Пресс-релизы,317402,https://adindex.ru/news/releases/2023/11/22/317402.phtml?erid=2VtzqwKvNC1,7009
210,2023-11-23,Петрова Мария Сергеевна,4258,Маркетинг,317415,https://adindex.ru/news/marketing/2023/11/23/317415.phtml,6159
211,2023-11-23,Андреева Анастасия Андреевна,12363,Тенденции,317414,https://adindex.ru/news/tendencies/2023/11/23/317414.phtml,16506
212,2023-11-23,Григорьева Людмила Григорьевна,1632,Право,317411,https://adindex.ru/news/right/2023/11/23/317411.phtml,1902
213,2023-11-23,Борисова Ольга Борисовна,12197,Маркетинг,317412,https://adindex.ru/news/marketing/2023/11/23/317412.phtml,14562
214,2023-11-23,Иванов Иван Иванович,10582,Тенденции,317410,https://adindex.ru/news/tendencies/2023/11/23/317410.phtml,13490
215,2023-11-23,Андреева Анастасия Андреевна,12597,Креатив,317409,https://adindex.ru/news/creative/2023/11/23/317409.phtml,14840
216,2023-11-23,Сидоров Антон Владимирович,4919,Тенденции,317408,https://adindex.ru/news/tendencies/2023/11/23/317408.phtml,6084
217,2023-11-22,Сидоров Антон Владимирович,8241,Тенденции,317404,https://adindex.ru/news/tendencies/2023/11/22/317404.phtml,9606
218,2023-11-22,Васильева Екатерина Васильевна,10874,Маркетинг,317403,https://adindex.ru/news/marketing/2023/11/22/317403.phtml,16193
219,2023-11-22,Григорьева Людмила Григорьевна,19576,Эккаунты,317399,https://adindex.ru/news/ek/2023/11/22/317399.phtml,28739
220,2023-11-22,Васильева Екатерина Васильевна,16513,Кадры,317395,https://adindex.ru/news/hr/2023/11/22/317395.phtml,18646
221,2023-11-22,Борисова Ольга Борисовна,3993,Маркетинг,317387,https://adindex.ru/news/marketing/2023/11/22/317387.phtml,4298
222,2023-11-22,Петрова Мария Сергеевна,10434,Кадры,317388,https://adindex.ru/news/hr/2023/11/22/317388.phtml,12024
223,2023-11-22,Жукова Ирина Ильинична,2919,Digital,317386,https://adindex.ru/news/digital/2023/11/22/317386.phtml,4084
224,2023-11-22,Григорьева Людмила Григорьевна,7393,Digital,317385,https://adindex.ru/news/digital/2023/11/22/317385.phtml,7429
225,2023-11-22,Егорова Надежда Андреевна,12561,Тенденции,317384,https://adindex.ru/news/tendencies/2023/11/22/317384.phtml,18328
226,2023-11-22,Васильева Екатерина Васильевна,7701,Медиа,317381,https://adindex.ru/news/media/2023/11/22/317381.phtml,11019
227,2023-11-22,Данилова Светлана Викторовна,18769,Креатив,317383,https://adindex.ru/news/creative/2023/11/22/317383.phtml,20318
228,2023-11-22,Егорова Надежда Андреевна,12826,Тенденции,317380,https://adindex.ru/news/tendencies/2023/11/22/317380.phtml,16293
229,2023-11-22,Борисова Ольга Борисовна,9982,Право,317379,https://adindex.ru/news/right/2023/11/22/317379.phtml,12058
230,2023-11-22,Жукова Ирина Ильинична,1883,Тенденции,317378,https://adindex.ru/news/tendencies/2023/11/22/317378.phtml,2020
231,2023-11-22,Егорова Надежда Андреевна,6941,Тенденции,317377,https://adindex.ru/news/tendencies/2023/11/22/317377.phtml,9174
232,2023-11-21,Григорьева Людмила Григорьевна,491,Тенденции,317376,https://adindex.ru/news/tendencies/2023/11/21/317376.phtml,719
233,2023-11-21,Сидоров Антон Владимирович,15032,Медиа,317375,https://adindex.ru/news/media/2023/11/21/317375.phtml,20197
234,2023-11-21,Данилова Светлана Викторовна,4317,Исследования,317374,https://adindex.ru/news/researches/2023/11/21/317374.phtml,5007
235,2023-11-21,Борисова Ольга Борисовна,362,Право,317371,https://adindex.ru/news/right/2023/11/21/317371.phtml,456
236,2023-11-21,Сидоров Антон Владимирович,5777,Дизайн,317369,https://adindex.ru/news/design/2023/11/21/317369.phtml,6613
237,2023-11-21,Григорьева Людмила Григорьевна,9623,Кадры,317368,https://adindex.ru/news/hr/2023/11/21/317368.phtml,12682
238,2023-11-21,Данилова Светлана Викторовна,15877,Кадры,317365,https://adindex.ru/news/hr/2023/11/21/317365.phtml,18957
239,2023-11-21,Егорова Надежда Андреевна,16241,Креатив,317364,https://adindex.ru/news/creative/2023/11/21/317364.phtml,19579
240,2023-11-21,Жукова Ирина Ильинична,4577,Тенденции,317361,https://adindex.ru/news/tendencies/2023/11/21/317361.phtml,5889
241,2023-11-21,Егорова Надежда Андреевна,10834,Тенденции,317359,https://adindex.ru/news/tendencies/2023/11/21/317359.phtml,13125
242,2023-11-21,Егорова Надежда Андреевна,19426,Креатив,317360,https://adindex.ru/news/creative/2023/11/21/317360.phtml,22581
243,2023-11-21,Петрова Мария Сергеевна,4135,Тенденции,317357,https://adindex.ru/news/tendencies/2023/11/21/317357.phtml,5964
244,2023-11-21,Егорова Надежда Андреевна,19466,Тенденции,317358,https://adindex.ru/news/tendencies/2023/11/21/317358.phtml,28674
245,2023-11-21,Андреева Анастасия Андреевна,13636,Право,317356,https://adindex.ru/news/right/2023/11/21/317356.phtml,17854
246,2023-11-20,Борисова Ольга Борисовна,6518,Тенденции,317354,https://adindex.ru/news/tendencies/2023/11/20/317354.phtml,9273
247,2023-11-20,Петрова Мария Сергеевна,1426,Креатив,317353,https://adindex.ru/news/creative/2023/11/20/317353.phtml,1584
248,2023-11-20,Григорьева Людмила Григорьевна,16214,Кадры,317352,https://adindex.ru/news/hr/2023/11/20/317352.phtml,22570
249,2023-11-20,Васильева Екатерина Васильевна,16466,Исследования,317351,https://adindex.ru/news/researches/2023/11/20/317351.phtml,19050
250,2023-11-20,Григорьева Людмила Григорьевна,3104,Пресс-релизы,317346,https://adindex.ru/news/releases/2023/11/20/317346.phtml,3610
251,2023-11-20,Григорьева Людмила Григорьевна,15565,Социальные проекты,317348,https://adindex.ru/news/social_advertising/2023/11/20/317348.phtml,21703
252,2023-11-20,Андреева Анастасия Андреевна,3003,Пресс-релизы,317344,https://adindex.ru/news/releases/2023/11/20/317344.phtml,3338
253,2023-11-20,Иванов Иван Иванович,16713,Маркетинг,317345,https://adindex.ru/news/marketing/2023/11/20/317345.phtml,16895
254,2023-11-20,Данилова Светлана Викторовна,1515,Пресс-релизы,317342,https://adindex.ru/news/releases/2023/11/20/317342.phtml?erid=2Vtzqvjs81E,2004
255,2023-11-20,Борисова Ольга Борисовна,7659,Медиа,317340,https://adindex.ru/news/media/2023/11/20/317340.phtml,11370
256,2023-11-20,Петрова Мария Сергеевна,5440,Кадры,317339,https://adindex.ru/news/hr/2023/11/20/317339.phtml,5893
257,2023-11-20,Васильева Екатерина Васильевна,16355,Исследования,317338,https://adindex.ru/news/researches/2023/11/20/317338.phtml,20162
258,2023-11-20,Григорьева Людмила Григорьевна,13583,Право,317336,https://adindex.ru/news/right/2023/11/20/317336.phtml,19958
259,2023-11-20,Васильева Екатерина Васильевна,16811,Тенденции,317332,https://adindex.ru/news/tendencies/2023/11/20/317332.phtml,24274
260,2023-11-20,Петрова Мария Сергеевна,6465,Тенденции,317333,https://adindex.ru/news/tendencies/2023/11/20/317333.phtml,7612
261,2023-11-20,Борисова Ольга Борисовна,8757,Право,317330,https://adindex.ru/news/right/2023/11/20/317330.phtml,10683
262,2023-11-20,Егорова Надежда Андреевна,17196,Маркетинг,317329,https://adindex.ru/news/marketing/2023/11/20/317329.phtml,18656
263,2023-11-20,Иванов Иван Иванович,12713,Тенденции,317328,https://adindex.ru/news/tendencies/2023/11/20/317328.phtml,14493
264,2023-11-20,Григорьева Людмила Григорьевна,15571,Тенденции,317327,https://adindex.ru/news/tendencies/2023/11/20/317327.phtml,19912
265,2023-11-20,Васильева Екатерина Васильевна,9304,Право,317326,https://adindex.ru/news/right/2023/11/20/317326.phtml,11201
266,2023-11-20,Григорьева Людмила Григорьевна,3380,Исследования,317319,https://adindex.ru/news/researches/2023/11/17/317319.phtml,5066
267,2023-11-17,Григорьева Людмила Григорьевна,4347,Тенденции,317322,https://adindex.ru/news/tendencies/2023/11/17/317322.phtml,4906
268,2023-11-17,Григорьева Людмила Григорьевна,3482,Тенденции,317320,https://adindex.ru/news/tendencies/2023/11/17/317320.phtml,3908
269,2023-11-17,Борисова Ольга Борисовна,9213,Маркетинг,317318,https://adindex.ru/news/marketing/2023/11/17/317318.phtml,12695
270,2023-11-17,Григорьева Людмила Григорьевна,10363,Пресс-релизы,317292,https://adindex.ru/news/releases/2023/11/16/317292.phtml?erid=2VtzqviCgb2,12859
271,2023-11-17,Сидоров Антон Владимирович,17899,Маркетинг,317315,https://adindex.ru/news/marketing/2023/11/17/317315.phtml,24206
272,2023-11-17,Петрова Мария Сергеевна,16027,Маркетинг,317314,https://adindex.ru/news/marketing/2023/11/17/317314.phtml,16744
273,2023-11-17,Сидоров Антон Владимирович,17094,Социальные проекты,317313,https://adindex.ru/news/social_advertising/2023/11/17/317313.phtml,24266
274,2023-11-17,Григорьева Людмила Григорьевна,12947,Исследования,317312,https://adindex.ru/news/researches/2023/11/17/317312.phtml,15636
275,2023-11-17,Данилова Светлана Викторовна,10487,Маркетинг,317308,https://adindex.ru/news/marketing/2023/11/17/317308.phtml,11818
276,2023-11-17,Андреева Анастасия Андреевна,1483,Маркетинг,317306,https://adindex.ru/news/marketing/2023/11/17/317306.phtml,1524
277,2023-11-17,Петрова Мария Сергеевна,7193,Кадры,317304,https://adindex.ru/news/hr/2023/11/17/317304.phtml,8463
278,2023-11-17,Петрова Мария Сергеевна,10214,Тенденции,317303,https://adindex.ru/news/tendencies/2023/11/17/317303.phtml,11465
279,2023-11-17,Петрова Мария Сергеевна,18235,Право,317300,https://adindex.ru/news/right/2023/11/17/317300.phtml,23821
280,2023-11-17,Васильева Екатерина Васильевна,6934,Тенденции,317302,https://adindex.ru/news/tendencies/2023/11/17/317302.phtml,7353
281,2023-11-17,Андреева Анастасия Андреевна,10607,Тенденции,317301,https://adindex.ru/news/tendencies/2023/11/17/317301.phtml,15707
282,2023-11-17,Жукова Ирина Ильинична,19129,Право,317299,https://adindex.ru/news/right/2023/11/17/317299.phtml,25174
283,2023-11-16,Иванов Иван Иванович,200,Маркетинг,317297,https://adindex.ru/news/marketing/2023/11/16/317297.phtml,227
284,2023-11-16,Петрова Мария Сергеевна,17916,Тенденции,317294,https://adindex.ru/news/tendencies/2023/11/16/317294.phtml,18516
285,2023-11-16,Сидоров Антон Владимирович,1876,Исследования,317291,https://adindex.ru/news/researches/2023/11/16/317291.phtml,2299
286,2023-11-16,Борисова Ольга Борисовна,5581,Социальные проекты,317285,https://adindex.ru/news/social_advertising/2023/11/16/317285.phtml,6825
287,2023-11-16,Васильева Екатерина Васильевна,9804,Маркетинг,317281,https://adindex.ru/news/marketing/2023/11/16/317281.phtml,11736
288,2023-11-16,Борисова Ольга Борисовна,15898,Digital,317280,https://adindex.ru/news/digital/2023/11/16/317280.phtml,16275
289,2023-11-16,Жукова Ирина Ильинична,711,Маркетинг,317279,https://adindex.ru/news/marketing/2023/11/16/317279.phtml,1015
290,2023-11-16,Григорьева Людмила Григорьевна,454,Тенденции,317270,https://adindex.ru/news/tendencies/2023/11/16/317270.phtml,558
291,2023-11-16,Васильева Екатерина Васильевна,9962,Пресс-релизы,317148,https://adindex.ru/news/releases/2023/11/10/317148.phtml?erid=2Vtzqw3dDwn,12606
292,2023-11-16,Григорьева Людмила Григорьевна,5463,Маркетинг,317273,https://adindex.ru/news/marketing/2023/11/16/317273.phtml,7405
293,2023-11-16,Григорьева Людмила Григорьевна,10709,Пресс-релизы,317272,https://adindex.ru/news/releases/2023/11/16/317272.phtml,14806
294,2023-11-16,Жукова Ирина Ильинична,2883,Тенденции,317267,https://adindex.ru/news/tendencies/2023/11/16/317267.phtml,4199
295,2023-11-16,Егорова Надежда Андреевна,547,Digital,317268,https://adindex.ru/news/digital/2023/11/16/317268.phtml,570
296,2023-11-16,Петрова Мария Сергеевна,7728,Право,317262,https://adindex.ru/news/right/2023/11/16/317262.phtml,10396
297,2023-11-16,Борисова Ольга Борисовна,14835,Тенденции,317263,https://adindex.ru/news/tendencies/2023/11/16/317263.phtml,16196
298,2023-11-16,Данилова Светлана Викторовна,8755,Маркетинг,317260,https://adindex.ru/news/marketing/2023/11/16/317260.phtml,12823
299,2023-11-16,Жукова Ирина Ильинична,18868,Маркетинг,317259,https://adindex.ru/news/marketing/2023/11/16/317259.phtml,23249
300,2023-11-16,Васильева Екатерина Васильевна,14962,Тенденции,317258,https://adindex.ru/news/tendencies/2023/11/16/317258.phtml,19220
301,2023-11-16,Григорьева Людмила Григорьевна,16381,Маркетинг,317257,https://adindex.ru/news/marketing/2023/11/16/317257.phtml,21870
302,2023-11-15,Андреева Анастасия Андреевна,12294,Тенденции,317255,https://adindex.ru/news/tendencies/2023/11/15/317255.phtml,12358
303,2023-11-15,Васильева Екатерина Васильевна,14725,AdYummy!,317254,https://adindex.ru/news/adyummy/2023/11/15/317254.phtml,22022
304,2023-11-15,Петрова Мария Сергеевна,8046,Пресс-релизы,317249,https://adindex.ru/news/releases/2023/11/15/317249.phtml?erid=2VtzqvzrL7z,9766
305,2023-11-15,Сидоров Антон Владимирович,9050,Маркетинг,317250,https://adindex.ru/news/marketing/2023/11/15/317250.phtml,13156
306,2023-11-15,Жукова Ирина Ильинична,4362,Исследования,317248,https://adindex.ru/news/researches/2023/11/15/317248.phtml,5472
307,2023-11-15,Андреева Анастасия Андреевна,6289,Маркетинг,317246,https://adindex.ru/news/marketing/2023/11/15/317246.phtml,8973
308,2023-11-15,Григорьева Людмила Григорьевна,9501,Пресс-релизы,317236,https://adindex.ru/news/releases/2023/11/15/317236.phtml?erid=2VtzqxJJxfi,10587
309,2023-11-15,Борисова Ольга Борисовна,17715,Право,317237,https://adindex.ru/news/right/2023/11/15/317237.phtml,24978
310,2023-11-15,Андреева Анастасия Андреевна,16600,Исследования,317242,https://adindex.ru/news/researches/2023/11/15/317242.phtml,21178
311,2023-11-15,Данилова Светлана Викторовна,5337,Право,317235,https://adindex.ru/news/right/2023/11/15/317235.phtml,7334
312,2023-11-15,Григорьева Людмила Григорьевна,808,Пресс-релизы,317240,https://adindex.ru/news/releases/2023/11/15/317240.phtml,980
313,2023-11-15,Григорьева Людмила Григорьевна,7545,Кадры,317238,https://adindex.ru/news/hr/2023/11/15/317238.phtml,10511
314,2023-11-15,Борисова Ольга Борисовна,11903,Тенденции,317234,https://adindex.ru/news/tendencies/2023/11/15/317234.phtml,15137
315,2023-11-15,Григорьева Людмила Григорьевна,9117,Тенденции,317233,https://adindex.ru/news/tendencies/2023/11/15/317233.phtml,12344
316,2023-11-15,Борисова Ольга Борисовна,7045,Тенденции,317231,https://adindex.ru/news/tendencies/2023/11/15/317231.phtml,8809
317,2023-11-15,Григорьева Людмила Григорьевна,18445,Право,317230,https://adindex.ru/news/right/2023/11/15/317230.phtml,21858
318,2023-11-15,Иванов Иван Иванович,6625,Маркетинг,317229,https://adindex.ru/news/marketing/2023/11/15/317229.phtml,7479
319,2023-11-15,Андреева Анастасия Андреевна,8398,Тенденции,317228,https://adindex.ru/news/tendencies/2023/11/15/317228.phtml,12492
320,2023-11-15,Егорова Надежда Андреевна,19807,Право,317227,https://adindex.ru/news/right/2023/11/15/317227.phtml,24610
321,2023-11-14,Егорова Надежда Андреевна,7963,Тенденции,317225,https://adindex.ru/news/tendencies/2023/11/14/317225.phtml,9687
322,2023-11-14,Григорьева Людмила Григорьевна,9571,Право,317222,https://adindex.ru/news/right/2023/11/14/317222.phtml,10563
323,2023-11-14,Жукова Ирина Ильинична,3070,Пресс-релизы,317216,https://adindex.ru/news/releases/2023/11/14/317216.phtml?erid=2VtzqxjP1hS,3638
324,2023-11-14,Васильева Екатерина Васильевна,16268,Право,317217,https://adindex.ru/news/right/2023/11/14/317217.phtml,19214
325,2023-11-14,Егорова Надежда Андреевна,12580,Маркетинг,317215,https://adindex.ru/news/marketing/2023/11/14/317215.phtml,14478
326,2023-11-14,Васильева Екатерина Васильевна,4118,Право,317214,https://adindex.ru/news/right/2023/11/14/317214.phtml,4557
327,2023-11-14,Андреева Анастасия Андреевна,1287,Тенденции,317213,https://adindex.ru/news/tendencies/2023/11/14/317213.phtml,1789
328,2023-11-14,Борисова Ольга Борисовна,15080,AdYummy!,317211,https://adindex.ru/news/adyummy/2023/11/14/317211.phtml,15265
329,2023-11-14,Петрова Мария Сергеевна,14071,Право,317210,https://adindex.ru/news/right/2023/11/14/317210.phtml,14373
330,2023-11-14,Данилова Светлана Викторовна,9168,Пресс-релизы,316475,https://adindex.ru/news/releases/2023/10/16/316475.phtml,10488
331,2023-11-14,Жукова Ирина Ильинична,16399,Право,317206,https://adindex.ru/news/right/2023/11/14/317206.phtml,17554
332,2023-11-14,Иванов Иван Иванович,7478,Тенденции,317203,https://adindex.ru/news/tendencies/2023/11/14/317203.phtml,8922
333,2023-11-14,Иванов Иван Иванович,3284,Тенденции,317200,https://adindex.ru/news/tendencies/2023/11/14/317200.phtml,4719
334,2023-11-14,Петрова Мария Сергеевна,15481,Маркетинг,317201,https://adindex.ru/news/marketing/2023/11/14/317201.phtml,19275
335,2023-11-14,Григорьева Людмила Григорьевна,12977,Право,317199,https://adindex.ru/news/right/2023/11/14/317199.phtml,15511
336,2023-11-14,Борисова Ольга Борисовна,3808,Тенденции,317198,https://adindex.ru/news/tendencies/2023/11/14/317198.phtml,4103
337,2023-11-14,Жукова Ирина Ильинична,5994,Тенденции,317197,https://adindex.ru/news/tendencies/2023/11/14/317197.phtml,7664
338,2023-11-14,Петрова Мария Сергеевна,5218,Тенденции,317196,https://adindex.ru/news/tendencies/2023/11/14/317196.phtml,5986
339,2023-11-13,Борисова Ольга Борисовна,4019,Тенденции,317195,https://adindex.ru/news/tendencies/2023/11/13/317195.phtml,5221
340,2023-11-13,Васильева Екатерина Васильевна,8594,Пресс-релизы,317194,https://adindex.ru/news/releases/2023/11/13/317194.phtml,11297
341,2023-11-13,Иванов Иван Иванович,1121,Пресс-релизы,317192,https://adindex.ru/news/releases/2023/11/13/317192.phtml?erid=2VtzqwFhWja,1608
342,2023-11-13,Григорьева Людмила Григорьевна,18678,Право,317191,https://adindex.ru/news/right/2023/11/13/317191.phtml,21577
343,2023-11-13,Егорова Надежда Андреевна,8597,Эккаунты,317189,https://adindex.ru/news/ek/2023/11/13/317189.phtml,10783
344,2023-11-13,Андреева Анастасия Андреевна,5826,Маркетинг,317188,https://adindex.ru/news/marketing/2023/11/13/317188.phtml,7919
345,2023-11-13,Григорьева Людмила Григорьевна,7993,Пресс-релизы,316793,https://adindex.ru/news/releases/2023/10/27/316793.phtml?erid=2Vtzqv2Z7Gk,8127
346,2023-11-13,Борисова Ольга Борисовна,14760,Маркетинг,317182,https://adindex.ru/news/marketing/2023/11/13/317182.phtml,20512
347,2023-11-13,Андреева Анастасия Андреевна,1693,Тенденции,317181,https://adindex.ru/news/tendencies/2023/11/13/317181.phtml,2286
348,2023-11-13,Сидоров Антон Владимирович,14660,Право,317180,https://adindex.ru/news/right/2023/11/13/317180.phtml,14843
349,2023-11-13,Егорова Надежда Андреевна,12052,Право,317178,https://adindex.ru/news/right/2023/11/13/317178.phtml,14429
350,2023-11-13,Борисова Ольга Борисовна,5493,Тенденции,317177,https://adindex.ru/news/tendencies/2023/11/13/317177.phtml,7094
351,2023-11-13,Данилова Светлана Викторовна,17564,Тенденции,317172,https://adindex.ru/news/tendencies/2023/11/13/317172.phtml,23659
352,2023-11-13,Григорьева Людмила Григорьевна,3845,Маркетинг,317170,https://adindex.ru/news/marketing/2023/11/13/317170.phtml,4264
353,2023-11-13,Петрова Мария Сергеевна,792,Право,317167,https://adindex.ru/news/right/2023/11/13/317167.phtml,1091
354,2023-11-13,Григорьева Людмила Григорьевна,17453,Право,317169,https://adindex.ru/news/right/2023/11/13/317169.phtml,25537
355,2023-11-13,Петрова Мария Сергеевна,13461,Тенденции,317168,https://adindex.ru/news/tendencies/2023/11/13/317168.phtml,14627
356,2023-11-13,Васильева Екатерина Васильевна,3806,Тенденции,317166,https://adindex.ru/news/tendencies/2023/11/13/317166.phtml,4135
357,2023-10-11,Егорова Надежда Андреевна,18750,Тенденции,317163,https://adindex.ru/news/tendencies/2023/11/10/317163.phtml,24902
358,2023-10-11,Борисова Ольга Борисовна,10957,Тенденции,317161,https://adindex.ru/news/tendencies/2023/11/10/317161.phtml,14186
359,2023-10-11,Васильева Екатерина Васильевна,18573,Социальные проекты,317158,https://adindex.ru/news/social_advertising/2023/11/10/317158.phtml,26980
360,2023-10-11,Сидоров Антон Владимирович,4328,Пресс-релизы,317154,https://adindex.ru/news/releases/2023/11/10/317154.phtml?erid=2VtzqwLDdju,5763
361,2023-10-11,Егорова Надежда Андреевна,10326,Тенденции,317156,https://adindex.ru/news/tendencies/2023/11/10/317156.phtml,11997
362,2023-10-11,Данилова Светлана Викторовна,10947,Исследования,317150,https://adindex.ru/news/researches/2023/11/10/317150.phtml,11758
363,2023-10-11,Васильева Екатерина Васильевна,3799,Креатив,317147,https://adindex.ru/news/creative/2023/11/10/317147.phtml,4470
364,2023-10-11,Егорова Надежда Андреевна,17570,Пресс-релизы,317125,https://adindex.ru/news/releases/2023/11/9/317125.phtml,23714
365,2023-10-11,Андреева Анастасия Андреевна,9186,Кадры,317142,https://adindex.ru/news/hr/2023/11/10/317142.phtml,10114
366,2023-10-11,Григорьева Людмила Григорьевна,6219,Тенденции,317140,https://adindex.ru/news/tendencies/2023/11/10/317140.phtml,7541
367,2023-10-11,Андреева Анастасия Андреевна,11272,Тенденции,317139,https://adindex.ru/news/tendencies/2023/11/10/317139.phtml,14085
368,2023-10-11,Андреева Анастасия Андреевна,16600,Тенденции,317138,https://adindex.ru/news/tendencies/2023/11/10/317138.phtml,23706
369,2023-10-11,Жукова Ирина Ильинична,2852,Маркетинг,317137,https://adindex.ru/news/marketing/2023/11/10/317137.phtml,3633
370,2023-10-11,Данилова Светлана Викторовна,10450,Маркетинг,317136,https://adindex.ru/news/marketing/2023/11/10/317136.phtml,13862
371,2023-09-11,Сидоров Антон Владимирович,7536,Тенденции,317133,https://adindex.ru/news/tendencies/2023/11/9/317133.phtml,7955
372,2023-09-11,Сидоров Антон Владимирович,11376,AdYummy!,317131,https://adindex.ru/news/adyummy/2023/11/9/317131.phtml,15349
373,2023-09-11,Иванов Иван Иванович,13955,Право,317130,https://adindex.ru/news/right/2023/11/9/317130.phtml,14639
374,2023-09-11,Андреева Анастасия Андреевна,17125,Пресс-релизы,316894,https://adindex.ru/news/releases/2023/11/2/316894.phtml?erid=2VtzqudxvSb,25344
375,2023-09-11,Васильева Екатерина Васильевна,645,Креатив,317128,https://adindex.ru/news/creative/2023/11/9/317128.phtml,669
376,2023-09-11,Иванов Иван Иванович,16572,Право,317123,https://adindex.ru/news/right/2023/11/9/317123.phtml,21270
377,2023-09-11,Григорьева Людмила Григорьевна,13246,Digital,317117,https://adindex.ru/news/digital/2023/11/9/317117.phtml,13398
378,2023-09-11,Андреева Анастасия Андреевна,3553,Маркетинг,317116,https://adindex.ru/news/marketing/2023/11/9/317116.phtml,4790
379,2023-09-11,Андреева Анастасия Андреевна,11117,Маркетинг,317112,https://adindex.ru/news/marketing/2023/11/9/317112.phtml,13345
380,2023-09-11,Петрова Мария Сергеевна,10409,Рекламные бюджеты,317109,https://adindex.ru/news/ad_budjet/2023/11/9/317109.phtml,14728
381,2023-09-11,Иванов Иван Иванович,14165,Пресс-релизы,317089,https://adindex.ru/news/releases/2023/11/8/317089.phtml?erid=2Vtzqvzaw67,16096
382,2023-09-11,Жукова Ирина Ильинична,1445,Digital,317107,https://adindex.ru/news/digital/2023/11/9/317107.phtml,1721
383,2023-09-11,Петрова Мария Сергеевна,19864,Тенденции,317106,https://adindex.ru/news/tendencies/2023/11/9/317106.phtml,25087
384,2023-09-11,Данилова Светлана Викторовна,17422,Тенденции,317104,https://adindex.ru/news/tendencies/2023/11/9/317104.phtml,25636
385,2023-09-11,Сидоров Антон Владимирович,6162,Право,317101,https://adindex.ru/news/right/2023/11/9/317101.phtml,8936
386,2023-09-11,Иванов Иван Иванович,7457,Тенденции,317103,https://adindex.ru/news/tendencies/2023/11/9/317103.phtml,8949
387,2023-09-11,Григорьева Людмила Григорьевна,10416,Тенденции,317102,https://adindex.ru/news/tendencies/2023/11/9/317102.phtml,13537
388,2023-09-11,Андреева Анастасия Андреевна,1123,Тенденции,317100,https://adindex.ru/news/tendencies/2023/11/9/317100.phtml,1162
389,2023-09-11,Иванов Иван Иванович,6138,Право,317099,https://adindex.ru/news/right/2023/11/9/317099.phtml,6340
390,2023-08-11,Егорова Надежда Андреевна,6312,Тенденции,317097,https://adindex.ru/news/tendencies/2023/11/8/317097.phtml,8777
391,2023-08-11,Данилова Светлана Викторовна,4683,Медиа,317095,https://adindex.ru/news/media/2023/11/8/317095.phtml,4722
392,2023-08-11,Петрова Мария Сергеевна,18381,Пресс-релизы,317091,https://adindex.ru/news/releases/2023/11/8/317091.phtml?erid=2VtzquvshV1,24230
393,2023-08-11,Григорьева Людмила Григорьевна,1919,Креатив,317092,https://adindex.ru/news/creative/2023/11/8/317092.phtml,2520
394,2023-08-11,Петрова Мария Сергеевна,11191,Агентства,317088,https://adindex.ru/news/agencies/2023/11/8/317088.phtml,15079
395,2023-08-11,Данилова Светлана Викторовна,6406,Эккаунты,317086,https://adindex.ru/news/ek/2023/11/8/317086.phtml,7816
396,2023-08-11,Егорова Надежда Андреевна,6268,Креатив,317085,https://adindex.ru/news/creative/2023/11/8/317085.phtml,7902
397,2023-08-11,Петрова Мария Сергеевна,3589,Пресс-релизы,317077,https://adindex.ru/news/releases/2023/11/8/317077.phtml?erid=2VtzqwQgE39,5184
398,2023-08-11,Егорова Надежда Андреевна,7148,Право,317081,https://adindex.ru/news/right/2023/11/8/317081.phtml,9863
399,2023-08-11,Григорьева Людмила Григорьевна,5992,Пресс-релизы,317079,https://adindex.ru/news/releases/2023/11/8/317079.phtml,7420
400,2023-08-11,Васильева Екатерина Васильевна,19308,Маркетинг,317016,https://adindex.ru/news/marketing/2023/11/7/317016.phtml,22075
401,2023-08-11,Сидоров Антон Владимирович,3456,Право,317078,https://adindex.ru/news/right/2023/11/8/317078.phtml,4644
402,2023-08-11,Иванов Иван Иванович,13154,Маркетинг,317076,https://adindex.ru/news/marketing/2023/11/8/317076.phtml,19631
403,2023-08-11,Сидоров Антон Владимирович,3509,Право,317074,https://adindex.ru/news/right/2023/11/8/317074.phtml,4997
404,2023-08-11,Сидоров Антон Владимирович,12783,Тенденции,317073,https://adindex.ru/news/tendencies/2023/11/8/317073.phtml,17107
405,2023-08-11,Сидоров Антон Владимирович,6990,Право,317072,https://adindex.ru/news/right/2023/11/8/317072.phtml,9480
406,2023-08-11,Жукова Ирина Ильинична,12323,Тенденции,317071,https://adindex.ru/news/tendencies/2023/11/8/317071.phtml,17393
407,2023-08-11,Данилова Светлана Викторовна,8833,Маркетинг,317070,https://adindex.ru/news/marketing/2023/11/8/317070.phtml,12043
408,2023-08-11,Петрова Мария Сергеевна,7482,Право,317069,https://adindex.ru/news/right/2023/11/8/317069.phtml,8659
409,2023-07-11,Петрова Мария Сергеевна,11700,Эккаунты,317066,https://adindex.ru/news/ek/2023/11/7/317066.phtml,15434
